2.590074,0.8040769,1.6974,2.605567,0.8042344,1.661955
2.579941,0.7959458,1.720337,2.590074,0.8040769,1.6974
2.640521,0.7949606,1.621135,2.639947,0.7958055,1.579312
2.626409,0.7986624,1.664005,2.640521,0.7949606,1.621135
2.617015,0.8019524,1.692808,2.626409,0.7986624,1.664005
2.611198,0.7966536,1.711356,2.617015,0.8019524,1.692808
2.520051,0.7732511,1.63827,2.539883,0.7765389,1.6244
2.537668,0.7828982,1.721215,2.543346,0.7919351,1.701738
2.553309,0.7803222,1.739703,2.56051,0.7919084,1.719001
2.569773,0.7867978,1.740282,2.579941,0.7959458,1.720337
2.602712,0.7916332,1.730778,2.611198,0.7966536,1.711356
2.231183,0.8380629,1.225475,2.231183,0.8380629,1.225475
2.231183,0.8380629,1.225475,2.231183,0.8380629,1.225475
2.241068,0.8540937,1.242251,2.231183,0.8380629,1.225475
2.258477,0.8670863,1.253907,2.241068,0.8540937,1.242251
2.275081,0.8838804,1.275872,2.258477,0.8670863,1.253907
2.281282,0.9070444,1.299297,2.275081,0.8838804,1.275872
2.253701,0.9276966,1.259019,2.231183,0.8380629,1.225475
2.249059,0.935768,1.295471,2.253701,0.9276966,1.259019
2.249511,0.9122745,1.300864,2.249059,0.935768,1.295471
2.232233,0.9287218,1.253604,2.231183,0.8380629,1.225475
2.228889,0.934514,1.295658,2.232233,0.9287218,1.253604
2.232057,0.9088299,1.304441,2.228889,0.934514,1.295658
2.213111,0.9210824,1.254872,2.231183,0.8380629,1.225475
2.211817,0.9278998,1.292928,2.213111,0.9210824,1.254872
2.218898,0.904108,1.301797,2.211817,0.9278998,1.292928
2.207852,0.8681625,1.242794,2.231183,0.8380629,1.225475
2.19549,0.9089133,1.258196,2.207852,0.8681625,1.242794
2.196585,0.9190147,1.286926,2.19549,0.9089133,1.258196
2.205365,0.9034917,1.296302,2.196585,0.9190147,1.286926
2.277679,0.9229045,1.317518,2.281282,0.9070444,1.299297
2.251594,0.8954091,1.286565,2.249511,0.9122745,1.300864
2.238435,0.8898574,1.289812,2.232057,0.9088299,1.304441
2.225805,0.8868448,1.286332,2.218898,0.904108,1.301797
2.214782,0.887577,1.284793,2.205365,0.9034917,1.296302
2.639919,0.795923,1.579794,2.639919,0.795923,1.579794
2.639919,0.795923,1.579794,2.639919,0.795923,1.579794
2.620903,0.7856789,1.592817,2.639919,0.795923,1.579794
2.5968,0.78069,1.594192,2.620903,0.7856789,1.592817
2.566268,0.7781527,1.60427,2.5968,0.78069,1.594192
2.539915,0.776446,1.624918,2.566268,0.7781527,1.60427
2.56791,0.7977302,1.646712,2.639919,0.795923,1.579794
2.55189,0.7983574,1.680748,2.56791,0.7977302,1.646712
2.543432,0.7915492,1.702273,2.55189,0.7983574,1.680748
2.585729,0.8058407,1.657102,2.639919,0.795923,1.579794
2.569109,0.8030269,1.696206,2.585729,0.8058407,1.657102
2.560591,0.7915798,1.719514,2.569109,0.8030269,1.696206
2.605577,0.8041571,1.662473,2.639919,0.795923,1.579794
2.590099,0.8039098,1.697924,2.605577,0.8041571,1.662473
2.579996,0.7956967,1.720844,2.590099,0.8039098,1.697924
2.640523,0.7950172,1.621616,2.639919,0.795923,1.579794
2.626432,0.7986258,1.664501,2.640523,0.7950172,1.621616
2.617054,0.8018961,1.693311,2.626432,0.7986258,1.664501
2.611257,0.7965561,1.711854,2.617054,0.8018961,1.693311
2.520088,0.7731236,1.638788,2.539915,0.776446,1.624918
2.537805,0.782416,1.72172,2.543432,0.7915492,1.702273
2.553436,0.7799156,1.740188,2.560591,0.7915798,1.719514
2.56986,0.7864666,1.740768,2.579996,0.7956967,1.720844
2.602788,0.7914821,1.731269,2.611257,0.7965561,1.711854
2.230973,0.8380418,1.22554,2.230973,0.8380418,1.22554
2.230973,0.8380418,1.22554,2.230973,0.8380418,1.22554
2.240902,0.854069,1.242293,2.230973,0.8380418,1.22554
2.258336,0.8670552,1.253921,2.240902,0.854069,1.242293
2.274985,0.8838632,1.275841,2.258336,0.8670552,1.253921
2.281265,0.907041,1.29923,2.274985,0.8838632,1.275841
2.253611,0.9276668,1.259027,2.230973,0.8380418,1.22554
2.249043,0.9357703,1.295481,2.253611,0.9276668,1.259027
2.2495,0.912284,1.300905,2.249043,0.9357703,1.295481
2.232132,0.9287029,1.253658,2.230973,0.8380418,1.22554
2.228871,0.9345398,1.295712,2.232132,0.9287029,1.253658
2.232048,0.9088653,1.30452,2.228871,0.9345398,1.295712
2.213008,0.9210738,1.254967,2.230973,0.8380418,1.22554
2.211791,0.9279243,1.29302,2.213008,0.9210738,1.254967
2.218881,0.9041331,1.301884,2.211791,0.9279243,1.29302
2.207695,0.8681555,1.242906,2.230973,0.8380418,1.22554
2.195388,0.9089145,1.25833,2.207695,0.8681555,1.242906
2.196534,0.9190568,1.287044,2.195388,0.9089145,1.25833
2.205326,0.9035391,1.296417,2.196534,0.9190568,1.287044
2.277731,0.922918,1.31745,2.281265,0.907041,1.29923
2.251551,0.8954034,1.286619,2.2495,0.912284,1.300905
2.238391,0.8898755,1.289899,2.232048,0.9088653,1.30452
2.225747,0.8868672,1.286402,2.218881,0.9041331,1.301884
2.214713,0.8876128,1.2849,2.205326,0.9035391,1.296417
2.639799,0.7961839,1.580243,2.639799,0.7961839,1.580243
2.639799,0.7961839,1.580243,2.639799,0.7961839,1.580243
2.620897,0.7857582,1.593287,2.639799,0.7961839,1.580243
2.596821,0.780653,1.594725,2.620897,0.7857582,1.593287
2.566341,0.777962,1.604921,2.596821,0.780653,1.594725
2.540065,0.7760543,1.625649,2.566341,0.777962,1.604921
2.568097,0.7971863,1.647507,2.639799,0.7961839,1.580243
2.55224,0.7974095,1.681624,2.568097,0.7971863,1.647507
2.543931,0.7903517,1.703127,2.55224,0.7974095,1.681624
2.585924,0.805319,1.657867,2.639799,0.7961839,1.580243
2.569496,0.8020785,1.697019,2.585924,0.805319,1.657867
2.561153,0.7903761,1.720264,2.569496,0.8020785,1.697019
2.605805,0.803701,1.663134,2.639799,0.7961839,1.580243
2.590481,0.8031168,1.698648,2.605805,0.803701,1.663134
2.580524,0.7946544,1.721542,2.590481,0.8031168,1.698648
2.640604,0.795007,1.622055,2.639799,0.7961839,1.580243
2.626697,0.7982625,1.665028,2.640604,0.795007,1.622055
2.617457,0.801357,1.693902,2.626697,0.7982625,1.665028
2.611777,0.7958753,1.71244,2.617457,0.801357,1.693902
2.520292,0.7725924,1.639562,2.540065,0.7760543,1.625649
2.538458,0.7810037,1.722516,2.543931,0.7903517,1.703127
2.554163,0.7784878,1.740866,2.561153,0.7903761,1.720264
2.570527,0.7851955,1.741429,2.580524,0.7946544,1.721542
2.603432,0.7906488,1.731868,2.611777,0.7958753,1.71244
2.230794,0.8380289,1.225599,2.230794,0.8380289,1.225599
2.230794,0.8380289,1.225599,2.230794,0.8380289,1.225599
2.24075,0.8540517,1.24234,2.230794,0.8380289,1.225599
2.258196,0.8670335,1.253954,2.24075,0.8540517,1.24234
2.274871,0.8838513,1.275847,2.258196,0.8670335,1.253954
2.281195,0.907037,1.299217,2.274871,0.8838513,1.275847
2.2535,0.9276445,1.259065,2.230794,0.8380289,1.225599
2.24898,0.9357571,1.295523,2.2535,0.9276445,1.259065
2.249442,0.9122735,1.300958,2.24898,0.9357571,1.295523
2.232014,0.9286866,1.253725,2.230794,0.8380289,1.225599
2.228806,0.9345419,1.295781,2.232014,0.9286866,1.253725
2.23199,0.908872,1.3046,2.228806,0.9345419,1.295781
2.21289,0.9210622,1.25506,2.230794,0.8380289,1.225599
2.211722,0.9279237,1.293112,2.21289,0.9210622,1.25506
2.21882,0.9041308,1.301965,2.211722,0.9279237,1.293112
2.207548,0.8681467,1.243,2.230794,0.8380289,1.225599
2.195272,0.908907,1.258445,2.207548,0.8681467,1.243
2.19645,0.9190671,1.287151,2.195272,0.908907,1.258445
2.205252,0.9035497,1.296517,2.19645,0.9190671,1.287151
2.277704,0.9229227,1.317437,2.281195,0.907037,1.299217
2.251474,0.8953904,1.286672,2.249442,0.9122735,1.300958
2.238314,0.8898746,1.289979,2.23199,0.908872,1.3046
2.225661,0.8868691,1.286468,2.21882,0.9041308,1.301965
2.214619,0.8876212,1.284986,2.205252,0.9035497,1.296517
2.639711,0.7963709,1.580552,2.639711,0.7963709,1.580552
2.639711,0.7963709,1.580552,2.639711,0.7963709,1.580552
2.620891,0.7858155,1.59361,2.639711,0.7963709,1.580552
2.596836,0.7806278,1.595091,2.620891,0.7858155,1.59361
2.566393,0.7778287,1.605367,2.596836,0.7806278,1.595091
2.540171,0.7757791,1.62615,2.566393,0.7778287,1.605367
2.568231,0.7968,1.648056,2.639711,0.7963709,1.580552
2.55249,0.7967415,1.682228,2.568231,0.7968,1.648056
2.544288,0.7895131,1.703716,2.55249,0.7967415,1.682228
2.586061,0.8049517,1.658394,2.639711,0.7963709,1.580552
2.569773,0.8014081,1.697579,2.586061,0.8049517,1.658394
2.561556,0.7895271,1.720777,2.569773,0.8014081,1.697579
2.605966,0.8033838,1.663588,2.639711,0.7963709,1.580552
2.590753,0.8025597,1.699145,2.605966,0.8033838,1.663588
2.580902,0.7939227,1.722019,2.590753,0.8025597,1.699145
2.64066,0.7950066,1.622355,2.639711,0.7963709,1.580552
2.626884,0.7980146,1.665388,2.64066,0.7950066,1.622355
2.617744,0.8009853,1.694307,2.626884,0.7980146,1.665388
2.612151,0.7954071,1.712842,2.617744,0.8009853,1.694307
2.520436,0.7722189,1.640091,2.540171,0.7757791,1.62615
2.538925,0.7800209,1.723065,2.544288,0.7895131,1.703716
2.554685,0.7774833,1.741329,2.561556,0.7895271,1.720777
2.571006,0.784305,1.741881,2.580902,0.7939227,1.722019
2.603896,0.7900788,1.732281,2.612151,0.7954071,1.712842
2.230724,0.8380761,1.225626,2.230724,0.8380761,1.225626
2.230724,0.8380761,1.225626,2.230724,0.8380761,1.225626
2.240791,0.8540838,1.242315,2.230724,0.8380761,1.225626
2.258317,0.8670143,1.253866,2.240791,0.8540838,1.242315
2.275115,0.8838096,1.275682,2.258317,0.8670143,1.253866
2.281589,0.9070139,1.298992,2.275115,0.8838096,1.275682
2.253879,0.9276499,1.258896,2.230724,0.8380761,1.225626
2.249495,0.9358087,1.295361,2.253879,0.9276499,1.258896
2.249881,0.9123242,1.300797,2.249495,0.9358087,1.295361
2.232382,0.9287691,1.253616,2.230724,0.8380761,1.225626
2.22932,0.9346787,1.295675,2.232382,0.9287691,1.253616
2.232429,0.9090017,1.3045,2.22932,0.9346787,1.295675
2.213232,0.9212223,1.255016,2.230724,0.8380761,1.225626
2.212203,0.9281371,1.293062,2.213232,0.9212223,1.255016
2.219232,0.9043201,1.301906,2.212203,0.9281371,1.293062
2.207646,0.8683107,1.243048,2.230724,0.8380761,1.225626
2.195575,0.9091418,1.258469,2.207646,0.8683107,1.243048
2.196876,0.919347,1.287154,2.195575,0.9091418,1.258469
2.205644,0.9037998,1.296501,2.196876,0.919347,1.287154
2.278206,0.9229451,1.317193,2.281589,0.9070139,1.298992
2.251808,0.8954382,1.286501,2.249881,0.9123242,1.300797
2.238635,0.8899766,1.289865,2.232429,0.9090017,1.3045
2.225952,0.8870286,1.28639,2.219232,0.9043201,1.301906
2.214904,0.887829,1.284943,2.205644,0.9037998,1.296501
2.639549,0.7964092,1.580937,2.639549,0.7964092,1.580937
2.639549,0.7964092,1.580937,2.639549,0.7964092,1.580937
2.620832,0.7857248,1.594038,2.639549,0.7964092,1.580937
2.596791,0.7804978,1.595607,2.620832,0.7857248,1.594038
2.566404,0.7776321,1.606032,2.596791,0.7804978,1.595607
2.540289,0.775446,1.626934,2.566404,0.7776321,1.606032
2.568483,0.7962264,1.648879,2.639549,0.7964092,1.580937
2.552946,0.7958022,1.683141,2.568483,0.7962264,1.648879
2.544897,0.7883451,1.704608,2.552946,0.7958022,1.683141
2.586359,0.8043471,1.659162,2.639549,0.7964092,1.580937
2.570308,0.8004088,1.698407,2.586359,0.8043471,1.659162
2.562261,0.7883043,1.721549,2.570308,0.8004088,1.698407
2.606298,0.8027877,1.664224,2.639549,0.7964092,1.580937
2.591292,0.8016462,1.69986,2.606298,0.8027877,1.664224
2.581595,0.7928098,1.722723,2.591292,0.8016462,1.69986
2.640756,0.7947649,1.622723,2.639549,0.7964092,1.580937
2.627238,0.7974523,1.665859,2.640756,0.7947649,1.622723
2.618283,0.800243,1.694853,2.627238,0.7974523,1.665859
2.612823,0.7945551,1.713395,2.618283,0.800243,1.694853
2.520617,0.7717971,1.640942,2.540289,0.775446,1.626934
2.539685,0.7786491,1.723897,2.544897,0.7883451,1.704608
2.555543,0.7760655,1.742037,2.562261,0.7883043,1.721549
2.571839,0.7830182,1.742569,2.581595,0.7928098,1.722723
2.604708,0.7891233,1.732865,2.612823,0.7945551,1.713395
2.230656,0.8381274,1.225655,2.230656,0.8381274,1.225655
2.230656,0.8381274,1.225655,2.230656,0.8381274,1.225655
2.240837,0.8541171,1.242292,2.230656,0.8381274,1.225655
2.258445,0.8669944,1.253777,2.240837,0.8541171,1.242292
2.27537,0.8837634,1.275516,2.258445,0.8669944,1.253777
2.281994,0.9069827,1.298769,2.27537,0.8837634,1.275516
2.254266,0.9276526,1.258736,2.230656,0.8381274,1.225655
2.250026,0.9358455,1.29521,2.254266,0.9276526,1.258736
2.250338,0.9123577,1.300637,2.250026,0.9358455,1.29521
2.232757,0.9288498,1.253519,2.230656,0.8381274,1.225655
2.229852,0.9347997,1.295584,2.232757,0.9288498,1.253519
2.232886,0.9091117,1.304403,2.229852,0.9347997,1.295584
2.213582,0.9213806,1.254988,2.230656,0.8381274,1.225655
2.212702,0.928337,1.29303,2.213582,0.9213806,1.254988
2.219662,0.9044921,1.301852,2.212702,0.928337,1.29303
2.207751,0.8684759,1.243107,2.230656,0.8381274,1.225655
2.195889,0.9093744,1.258511,2.207751,0.8684759,1.243107
2.19732,0.9196155,1.287176,2.195889,0.9093744,1.258511
2.206056,0.9040329,1.296494,2.19732,0.9196155,1.287176
2.27872,0.922956,1.316952,2.281994,0.9069827,1.298769
2.252156,0.895478,1.286319,2.250338,0.9123577,1.300637
2.23897,0.8900669,1.289742,2.232886,0.9091117,1.304403
2.226258,0.8871782,1.286307,2.219662,0.9044921,1.301852
2.215202,0.8880267,1.284894,2.206056,0.9040329,1.296494
2.639376,0.7964519,1.581333,2.639376,0.7964519,1.581333
2.639376,0.7964519,1.581333,2.639376,0.7964519,1.581333
2.62075,0.7856529,1.594471,2.639376,0.7964519,1.581333
2.59672,0.7803958,1.596105,2.62075,0.7856529,1.594471
2.566379,0.7774854,1.606647,2.59672,0.7803958,1.596105
2.540347,0.7751914,1.627643,2.566379,0.7774854,1.606647
2.568668,0.7957287,1.649644,2.639376,0.7964519,1.581333
2.553302,0.7949658,1.683978,2.568668,0.7957287,1.649644
2.545387,0.7872983,1.70542,2.553302,0.7949658,1.683978
2.58658,0.8038284,1.65988,2.639376,0.7964519,1.581333
2.570732,0.799525,1.699169,2.58658,0.8038284,1.65988
2.562832,0.7872178,1.722255,2.570732,0.799525,1.699169
2.606549,0.8022825,1.664828,2.639376,0.7964519,1.581333
2.591719,0.8008511,1.700527,2.606549,0.8022825,1.664828
2.582155,0.7918377,1.723378,2.591719,0.8008511,1.700527
2.640806,0.7945708,1.623103,2.639376,0.7964519,1.581333
2.627508,0.7969823,1.666323,2.640806,0.7945708,1.623103
2.618714,0.799622,1.695381,2.627508,0.7969823,1.666323
2.613372,0.7938472,1.71393,2.618714,0.799622,1.695381
2.52072,0.7714747,1.641697,2.540347,0.7751914,1.627643
2.540307,0.7774149,1.72465,2.545387,0.7872983,1.70542
2.556249,0.7748032,1.742681,2.562832,0.7872178,1.722255
2.57252,0.7818931,1.743207,2.582155,0.7918377,1.723378
2.605381,0.7883411,1.733431,2.613372,0.7938472,1.71393
2.2306,0.8380485,1.22566,2.2306,0.8380485,1.22566
2.2306,0.8380485,1.22566,2.2306,0.8380485,1.22566
2.240874,0.8540476,1.242232,2.2306,0.8380485,1.22566
2.258559,0.8668942,1.253633,2.240874,0.8540476,1.242232
2.275605,0.8836781,1.275264,2.258559,0.8668942,1.253633
2.282333,0.9069539,1.298431,2.275605,0.8836781,1.275264
2.254588,0.9275806,1.258449,2.2306,0.8380485,1.22566
2.250467,0.9358114,1.294929,2.254588,0.9275806,1.258449
2.250709,0.9123234,1.300358,2.250467,0.9358114,1.294929
2.233071,0.9288364,1.25328,2.2306,0.8380485,1.22566
2.230298,0.9348437,1.295345,2.233071,0.9288364,1.25328
2.233262,0.9091551,1.304186,2.230298,0.9348437,1.295345
2.213875,0.9214356,1.254813,2.2306,0.8380485,1.22566
2.213117,0.9284694,1.292843,2.213875,0.9214356,1.254813
2.220015,0.9046144,1.301688,2.213117,0.9284694,1.292843
2.207839,0.8685197,1.243086,2.2306,0.8380485,1.22566
2.196149,0.9094983,1.258409,2.207839,0.8685197,1.243086
2.197682,0.9198142,1.287042,2.196149,0.9094983,1.258409
2.206389,0.9042218,1.296371,2.197682,0.9198142,1.287042
2.279115,0.9229909,1.316569,2.282333,0.9069539,1.298431
2.252432,0.8954358,1.286037,2.250709,0.9123234,1.300358
2.239239,0.8900726,1.289531,2.233262,0.9091551,1.304186
2.226506,0.8872545,1.28615,2.220015,0.9046144,1.301688
2.215446,0.8881634,1.284773,2.206389,0.9042218,1.296371
2.6391,0.7963427,1.58175,2.6391,0.7963427,1.58175
2.6391,0.7963427,1.58175,2.6391,0.7963427,1.58175
2.620556,0.7855211,1.594982,2.6391,0.7963427,1.58175
2.596524,0.7802964,1.596695,2.620556,0.7855211,1.594982
2.566217,0.7774681,1.607359,2.596524,0.7802964,1.596695
2.54025,0.775233,1.62844,2.566217,0.7774681,1.607359
2.568773,0.7955194,1.650451,2.6391,0.7963427,1.58175
2.553583,0.7945632,1.684858,2.568773,0.7955194,1.650451
2.545796,0.7867787,1.706306,2.553583,0.7945632,1.684858
2.586737,0.803623,1.660594,2.6391,0.7963427,1.58175
2.571102,0.799126,1.699947,2.586737,0.803623,1.660594
2.563345,0.78672,1.723028,2.571102,0.799126,1.699947
2.606734,0.8020864,1.66543,2.6391,0.7963427,1.58175
2.592092,0.8005366,1.701202,2.606734,0.8020864,1.66543
2.58266,0.7914598,1.724082,2.592092,0.8005366,1.701202
2.640764,0.79443,1.623509,2.6391,0.7963427,1.58175
2.627705,0.7967989,1.666805,2.640764,0.79443,1.623509
2.619085,0.7994354,1.695915,2.627705,0.7967989,1.666805
2.61386,0.793679,1.714503,2.619085,0.7994354,1.695915
2.520643,0.7715681,1.642535,2.54025,0.775233,1.62844
2.540839,0.7767923,1.725514,2.545796,0.7867787,1.706306
2.55689,0.7742224,1.743444,2.563345,0.78672,1.723028
2.57314,0.7814643,1.743941,2.58266,0.7914598,1.724082
2.605997,0.7882206,1.734069,2.61386,0.793679,1.714503
2.230542,0.8379623,1.225667,2.230542,0.8379623,1.225667
2.230542,0.8379623,1.225667,2.230542,0.8379623,1.225667
2.240901,0.8539666,1.242179,2.230542,0.8379623,1.225667
2.25866,0.8667823,1.2535,2.240901,0.8539666,1.242179
2.275826,0.8835772,1.275028,2.25866,0.8667823,1.2535
2.282633,0.906904,1.29812,2.275826,0.8835772,1.275028
2.254875,0.9274931,1.258204,2.230542,0.8379623,1.225667
2.25087,0.9357185,1.294697,2.254875,0.9274931,1.258204
2.251047,0.912224,1.300102,2.25087,0.9357185,1.294697
2.233351,0.9288027,1.253081,2.230542,0.8379623,1.225667
2.230708,0.9348233,1.295153,2.233351,0.9288027,1.253081
2.23361,0.9091267,1.303991,2.230708,0.9348233,1.295153
2.214135,0.9214634,1.254674,2.230542,0.8379623,1.225667
2.213497,0.9285468,1.292698,2.214135,0.9214634,1.254674
2.22034,0.9046785,1.301549,2.213497,0.9285468,1.292698
2.207912,0.8685404,1.243077,2.230542,0.8379623,1.225667
2.196382,0.9095877,1.258337,2.207912,0.8685404,1.243077
2.198011,0.9199638,1.286943,2.196382,0.9095877,1.258337
2.206694,0.9043604,1.296276,2.198011,0.9199638,1.286943
2.279448,0.9229941,1.316217,2.282633,0.906904,1.29812
2.252679,0.8953454,1.285759,2.251047,0.912224,1.300102
2.239484,0.8900214,1.289324,2.23361,0.9091267,1.303991
2.226732,0.8872839,1.28601,2.22034,0.9046785,1.301549
2.215669,0.8882589,1.284674,2.206694,0.9043604,1.296276
2.638812,0.7962312,1.582176,2.638812,0.7962312,1.582176
2.638812,0.7962312,1.582176,2.638812,0.7962312,1.582176
2.620337,0.7853796,1.595482,2.638812,0.7962312,1.582176
2.596301,0.7801914,1.597239,2.620337,0.7853796,1.595482
2.566015,0.77745,1.607983,2.596301,0.7801914,1.597239
2.540082,0.775273,1.629114,2.566015,0.77745,1.607983
2.5688,0.7952747,1.651197,2.638812,0.7962312,1.582176
2.553747,0.7940981,1.685657,2.5688,0.7952747,1.651197
2.546067,0.7861815,1.707095,2.553747,0.7940981,1.685657
2.586803,0.803383,1.661267,2.638812,0.7962312,1.582176
2.571343,0.7986619,1.700662,2.586803,0.803383,1.661267
2.563709,0.7861435,1.723724,2.571343,0.7986619,1.700662
2.606823,0.8018585,1.666009,2.638812,0.7962312,1.582176
2.592335,0.8001648,1.701837,2.606823,0.8018585,1.666009
2.583015,0.7910107,1.724733,2.592335,0.8001648,1.701837
2.640668,0.7942757,1.623925,2.638812,0.7962312,1.582176
2.627805,0.7965876,1.667283,2.640668,0.7942757,1.623925
2.619331,0.7992085,1.696437,2.627805,0.7965876,1.667283
2.614208,0.7934713,1.71506,2.619331,0.7992085,1.696437
2.520473,0.7716612,1.643219,2.540082,0.775273,1.629114
2.541216,0.7760797,1.72627,2.546067,0.7861815,1.707095
2.557365,0.7735518,1.744117,2.563709,0.7861435,1.723724
2.573595,0.7809533,1.744608,2.583015,0.7910107,1.724733
2.606456,0.7880664,1.734684,2.614208,0.7934713,1.71506
2.230451,0.8376553,1.225726,2.230451,0.8376553,1.225726
2.230451,0.8376553,1.225726,2.230451,0.8376553,1.225726
2.240832,0.8536728,1.242212,2.230451,0.8376553,1.225726
2.258621,0.8664868,1.253487,2.240832,0.8536728,1.242212
2.275844,0.8833407,1.274924,2.258621,0.8664868,1.253487
2.282594,0.9067432,1.297956,2.275844,0.8833407,1.274924
2.254868,0.9272094,1.258135,2.230451,0.8376553,1.225726
2.250896,0.9353657,1.294648,2.254868,0.9272094,1.258135
2.251061,0.9118538,1.299977,2.250896,0.9353657,1.294648
2.233341,0.9285277,1.253025,2.230451,0.8376553,1.225726
2.230747,0.9344935,1.295108,2.233341,0.9285277,1.253025
2.233635,0.90878,1.303902,2.230747,0.9344935,1.295108
2.214122,0.921204,1.25464,2.230451,0.8376553,1.225726
2.21353,0.928275,1.292667,2.214122,0.921204,1.25464
2.220358,0.9043933,1.301492,2.21353,0.928275,1.292667
2.207854,0.868271,1.243113,2.230451,0.8376553,1.225726
2.196362,0.9093454,1.258329,2.207854,0.868271,1.243113
2.198033,0.9197326,1.286929,2.196362,0.9093454,1.258329
2.206711,0.9041134,1.29624,2.198033,0.9197326,1.286929
2.279352,0.9228736,1.316007,2.282594,0.9067432,1.297956
2.25267,0.8950201,1.285579,2.251061,0.9118538,1.299977
2.239477,0.8896932,1.289197,2.233635,0.90878,1.303902
2.226716,0.8870047,1.285932,2.220358,0.9043933,1.301492
2.215648,0.8880097,1.284611,2.206711,0.9041134,1.29624
2.638252,0.7959185,1.582398,2.638252,0.7959185,1.582398
2.638252,0.7959185,1.582398,2.638252,0.7959185,1.582398
2.619804,0.7851881,1.59584,2.638252,0.7959185,1.582398
2.595748,0.7801179,1.597675,2.619804,0.7851881,1.59584
2.565475,0.7776365,1.608517,2.595748,0.7801179,1.597675
2.539573,0.7757494,1.629713,2.565475,0.7776365,1.608517
2.568519,0.7955253,1.651706,2.638252,0.7959185,1.582398
2.553555,0.794373,1.686206,2.568519,0.7955253,1.651706
2.545933,0.7864611,1.707667,2.553555,0.794373,1.686206
2.586582,0.8036455,1.661657,2.638252,0.7959185,1.582398
2.571253,0.7989942,1.701112,2.586582,0.8036455,1.661657
2.563686,0.786527,1.724223,2.571253,0.7989942,1.701112
2.606617,0.802098,1.666327,2.638252,0.7959185,1.582398
2.592264,0.8005387,1.702215,2.606617,0.802098,1.666327
2.583017,0.7914777,1.725177,2.592264,0.8005387,1.702215
2.640272,0.7941939,1.62415,2.638252,0.7959185,1.582398
2.627591,0.7967823,1.667545,2.640272,0.7941939,1.62415
2.619274,0.799607,1.696726,2.627591,0.7967823,1.667545
2.614235,0.7940311,1.71542,2.619274,0.799607,1.696726
2.519943,0.7723554,1.643844,2.539573,0.7757494,1.629713
2.54114,0.7763522,1.726852,2.545933,0.7864611,1.707667
2.5574,0.7739793,1.744661,2.563686,0.786527,1.724223
2.573656,0.7815065,1.745124,2.583017,0.7914777,1.725177
2.60658,0.7888381,1.735139,2.614235,0.7940311,1.71542
2.230337,0.8372556,1.225805,2.230337,0.8372556,1.225805
2.230337,0.8372556,1.225805,2.230337,0.8372556,1.225805
2.240744,0.8532819,1.242266,2.230337,0.8372556,1.225805
2.258568,0.8660896,1.253493,2.240744,0.8532819,1.242266
2.275859,0.8830056,1.274825,2.258568,0.8660896,1.253493
2.282535,0.9064893,1.297796,2.275859,0.8830056,1.274825
2.254848,0.9268239,1.258104,2.230337,0.8372556,1.225805
2.250913,0.9348871,1.294641,2.254848,0.9268239,1.258104
