0.8782836, 0.4676188, 0.3442408, 0
0.7268386, 0.3889768, 0.6945932, 0
0.8047802, 0.3623683, 0.5858677, 0
0.7892118, 0.4272397, 0.5328889, 0
0.6583299, 0.3959063, 0.768603, 0
0.8810735, 0.485992, 0.4606433, 0
0.7751591, 0.3697597, 0.6406426, 0
0.5109267, 0.3443365, 0.694923, 0
0.8886968, 0.4798211, 0.3035477, 0
0.8876576, 0.4803204, 0.3167953, 0
0.8221244, 0.4787531, 0.4182748, 0
0.7886817, 0.4435386, 0.6183434, 0
0.5874398, 0.397221, 0.7181563, 0
0.6294056, 0.403541, 0.7296732, 0
0.8523477, 0.4201049, 0.4173538, 0
0.8258372, 0.4063954, 0.6046928, 0
0.7862074, 0.3935017, 0.6250221, 0
0.5315485, 0.3967567, 0.7190223, 0
0.8652923, 0.4399181, 0.3640578, 0
0.8648741, 0.4678776, 0.4415639, 0
0.4992222, 0.3704547, 0.7353279, 0
0.7173289, 0.3674588, 0.6352133, 0
0.885997, 0.4787611, 0.3203661, 0
0.8736861, 0.4056067, 0.4233228, 0
0.4688747, 0.3546453, 0.6957033, 0
0.7993762, 0.4694184, 0.5585223, 0
0.818707, 0.4543956, 0.4332337, 0
0.8083674, 0.3862151, 0.52537, 0
0.8732001, 0.4861066, 0.484483, 0
0.7402226, 0.4245014, 0.6613253, 0
0.8849135, 0.5175891, 0.3042196, 0
0.8667635, 0.4312344, 0.4884216, 0
0.8038147, 0.4227033, 0.5027398, 0
0.863493, 0.4969909, 0.3993021, 0
0.8612973, 0.4716832, 0.4076776, 0
0.8349667, 0.4332948, 0.4274492, 0
0.8308416, 0.471262, 0.5596458, 0
0.828333, 0.4871646, 0.4988972, 0
0.7504198, 0.3736164, 0.6107848, 0
0.8915494, 0.4989169, 0.2472802, 0
0.4533003, 0.3466567, 0.6632612, 0
0.6376729, 0.3495287, 0.685949, 0
0.5021357, 0.4113482, 0.7275541, 0
0.5058514, 0.3644497, 0.7146096, 0
0.7553841, 0.4028181, 0.620156, 0
0.8469245, 0.4599479, 0.433906, 0
0.8651556, 0.4148856, 0.546815, 0
0.4701925, 0.41398, 0.7082945, 0
0.8840172, 0.4873937, 0.2958007, 0
0.6959262, 0.3579519, 0.6516891, 0
0.4852152, 0.3570899, 0.7150721, 0
0.4532574, 0.3604186, 0.7168695, 0
0.5508305, 0.4213903, 0.7376294, 0
0.4849773, 0.4227425, 0.7133753, 0
0.8217011, 0.4617476, 0.4798682, 0
0.8562305, 0.4688049, 0.5419126, 0
0.4923092, 0.3502587, 0.7280291, 0
0.7009894, 0.3733973, 0.7367937, 0
0.453957, 0.357337, 0.7134435, 0
0.8365725, 0.4230323, 0.4831019, 0
0.5857347, 0.3457015, 0.6910468, 0
0.8813016, 0.5138872, 0.3077785, 0
0.835921, 0.4505432, 0.4026147, 0
0.5307129, 0.3444902, 0.7305294, 0
0.7802703, 0.3773073, 0.6218688, 0
0.8862925, 0.492415, 0.2641216, 0
0.8607335, 0.4779631, 0.3518032, 0
0.8788619, 0.4785999, 0.3289201, 0
0.5071504, 0.3593488, 0.704657, 0
0.8751613, 0.4625055, 0.4216776, 0
0.8681875, 0.4793279, 0.4664744, 0
0.881751, 0.4837233, 0.292367, 0
0.8546038, 0.4789427, 0.4143806, 0
0.874307, 0.4721914, 0.3399739, 0
0.4404676, 0.4197042, 0.7054669, 0
0.7808126, 0.3841561, 0.704403, 0
0.805196, 0.4265139, 0.6470703, 0
0.4804264, 0.4164696, 0.7097127, 0
0.8897649, 0.5110963, 0.3025184, 0
0.8369891, 0.4564826, 0.5058812, 0
0.4407666, 0.4007201, 0.7097273, 0
0.6156003, 0.3368656, 0.6920469, 0
0.7908378, 0.3764216, 0.6142178, 0
0.8705426, 0.4062859, 0.4751283, 0
0.434835, 0.386178, 0.7052926, 0
0.8398448, 0.4570962, 0.3923807, 0
0.8593016, 0.3978474, 0.545762, 0
0.5397349, 0.3674394, 0.672144, 0
0.5471631, 0.3913255, 0.7007136, 0
0.6603319, 0.403004, 0.7667254, 0
0.8514884, 0.4296356, 0.4163782, 0
0.6552181, 0.3649572, 0.7496457, 0
0.8690236, 0.4710604, 0.3992426, 0
0.8877771, 0.4706033, 0.4164581, 0
0.6572923, 0.357908, 0.6944041, 0
0.5370717, 0.357831, 0.7142868, 0
0.6288013, 0.3853292, 0.7296422, 0
0.8239294, 0.4553978, 0.4363668, 0
0.7929619, 0.4187757, 0.5889826, 0
0.7788525, 0.3810757, 0.6282848, 0
0.8921107, 0.4890518, 0.4186632, 0
0.8449375, 0.4364492, 0.5975268, 0
0.8859271, 0.462067, 0.3496785, 0
0.8154154, 0.4553198, 0.4828356, 0
0.5173377, 0.3481174, 0.7171587, 0
0.7730436, 0.3901562, 0.5739709, 0
0.5782719, 0.4010794, 0.7463945, 0
0.8530673, 0.4026045, 0.4851339, 0
0.8732877, 0.4698829, 0.3514586, 0
0.8743644, 0.4873112, 0.3249184, 0
0.6330862, 0.3713822, 0.702761, 0
0.653053, 0.4303508, 0.6922867, 0
0.8646606, 0.4194101, 0.5474142, 0
0.8606729, 0.4443334, 0.4916919, 0
0.8475514, 0.389482, 0.5235401, 0
0.7712883, 0.3943929, 0.6771207, 0
0.8272654, 0.3934172, 0.6254873, 0
0.6096479, 0.4250551, 0.7305404, 0
0.8768119, 0.4522099, 0.4816311, 0
0.8429815, 0.403366, 0.5687243, 0
0.777856, 0.4390399, 0.6490964, 0
0.7670833, 0.4409443, 0.6826554, 0
0.7930332, 0.3988628, 0.6695894, 0
0.5727081, 0.425882, 0.732568, 0
0.5392588, 0.3950153, 0.7123073, 0
0.8773243, 0.4731652, 0.4419692, 0
0.8445731, 0.4408708, 0.6048324, 0
0.6614973, 0.3825591, 0.7663586, 0
0.695518, 0.3873993, 0.6904737, 0
0.834823, 0.4480006, 0.4679071, 0
0.8418153, 0.4844928, 0.4814319, 0
0.8032638, 0.4722624, 0.5784493, 0
0.8482698, 0.4385192, 0.5189762, 0
0.8523087, 0.431846, 0.4990781, 0
0.865392, 0.4120668, 0.4058363, 0
0.8337363, 0.4515018, 0.3991344, 0
0.8529541, 0.4182462, 0.5727148, 0
0.664211, 0.406564, 0.7555227, 0
0.6868123, 0.3773466, 0.6451424, 0
0.6425017, 0.3484435, 0.76126, 0
0.519688, 0.3991043, 0.6966397, 0
0.4784182, 0.3904588, 0.6903555, 0
0.7477614, 0.3808283, 0.6179733, 0
0.8790306, 0.4895524, 0.3984073, 0
0.7547023, 0.3872284, 0.7063431, 0
